"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","WAP163","WAP164","WAP165","WAP166","WAP167","WAP168","LONGITUDE","LATITUDE","FLOOR","BUILDINGID","SPACEID","RELATIVEPOSITION","USERID","PHONEID","TIMESTAMP"
100,-73,-82,-78,100,100,-84,100,100,100,-91,100,100,100,-64,100,100,100,100,100,100,100,-88,-88,100,100,100,100,-89,-88,100,100,-75,-75,-84,-84,100,100,100,100,100,100,-47,-47,-50,100,-50,100,-82,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,100,100,100,100,100,100,100,100,-82,100,100,-88,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-66,-76,-76,100,100,-72,-74,100,-80,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-87,-86,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,-84,-75,100,-82,100,100,-70,100,100,100,100,100,100,100,100,100,2.39,30.42,0,0,40,0,1,0,1475597720
100,100,-86,-68,100,100,-84,100,100,100,-91,100,100,100,-67,100,100,100,100,100,100,100,-87,-87,100,100,100,100,-89,-88,100,100,-75,-75,-83,-84,100,-79,100,100,100,100,-47,-47,-57,100,-60,100,-82,-81,-90,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,-67,-66,-78,-78,100,100,-72,100,100,-73,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-87,-87,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,-68,-77,100,-84,100,100,-81,100,100,100,100,100,100,100,100,100,2.39,30.42,0,0,40,0,1,0,1475597724
100,-83,100,-81,100,100,-87,100,100,100,100,100,100,100,-60,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-89,-89,100,100,-72,100,-85,-85,100,100,100,100,100,100,-48,-48,-48,100,-48,100,100,100,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,-83,-83,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-68,-75,-75,100,100,100,100,100,-83,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,-86,-86,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,-78,-74,100,-80,-86,100,-80,100,100,100,100,100,100,100,100,100,-0.6,27.42,0,0,37,0,1,0,1475597741
100,-83,100,-83,100,100,-88,100,100,100,-89,100,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-89,-90,100,100,-73,-77,-84,-76,-77,-77,100,100,100,100,-48,-48,-51,100,-51,100,100,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-85,-83,-83,-83,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-74,-74,100,100,100,100,100,-78,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,-84,-84,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,-74,-64,100,-85,-86,100,-69,100,100,100,100,100,100,100,100,100,-0.6,27.42,0,0,37,0,1,0,1475597745
100,100,-88,-84,100,100,-80,100,100,100,-89,100,100,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,-73,-79,-79,-80,-80,-79,100,100,100,100,-48,-48,-47,100,-49,100,100,100,-57,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-85,-82,-82,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-67,-75,-74,100,100,100,100,100,-76,100,-76,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,-87,-87,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,-78,-56,100,-89,-86,100,-82,100,100,100,100,100,-89,100,100,100,-0.6,27.42,0,0,37,0,1,0,1475597749
100,-80,-88,-76,100,-87,-81,100,100,100,100,100,100,100,-68,100,100,100,100,100,-81,-81,100,100,100,100,-81,100,-90,-89,100,100,100,-79,-86,-86,-80,-79,100,100,100,100,-54,-54,-55,100,-57,100,100,100,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,-88,-88,100,100,100,100,100,100,100,100,100,100,100,-87,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-67,-74,-73,100,100,100,100,100,-83,100,-83,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,-88,-88,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,-66,-52,100,-82,-88,100,-79,100,100,100,100,100,-89,100,100,100,-0.6,27.42,0,0,37,0,1,0,1475597753
100,100,-87,-80,100,-88,-80,100,100,100,100,100,100,100,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,100,-85,-85,100,100,100,100,100,100,-49,-49,-59,100,-66,100,-83,-82,-88,-88,100,100,100,100,100,100,-90,100,100,100,100,100,100,-88,-88,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,-87,100,-87,100,100,100,100,100,100,100,-90,100,100,100,100,100,-75,-75,-78,-77,100,100,100,100,100,-69,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-62,100,-84,-86,100,-74,100,100,100,100,100,-84,100,100,100,1.4,30.42,0,0,39,0,1,0,1475597762
100,100,-82,-81,100,-88,-83,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-80,-87,-87,100,100,100,100,100,100,-49,-49,-60,100,-60,100,100,100,-89,-89,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,-87,100,-87,100,100,100,100,100,100,100,-90,100,100,100,-89,-89,-70,-71,-72,-72,100,100,100,100,100,-69,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,-68,-63,100,-81,100,100,-75,100,100,100,100,100,-86,100,100,100,1.4,30.42,0,0,39,0,1,0,1475597765
100,-75,-81,-84,100,-88,-86,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-80,-84,-84,100,100,100,100,100,100,100,100,-58,100,-60,100,-81,-81,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,-88,100,-89,100,100,100,100,100,100,100,100,100,100,100,-89,-89,-70,-69,-75,-75,100,100,-71,100,100,-73,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,100,100,-90,100,100,100,100,-90,100,100,100,-78,-66,100,-75,100,100,-75,100,100,100,100,100,-86,100,100,100,1.4,30.42,0,0,39,0,1,0,1475597769
100,-75,-81,-69,100,-90,-86,100,100,100,100,100,100,100,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,-85,-85,100,100,100,100,100,100,-44,-44,-56,100,-56,100,-81,-81,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-88,100,100,100,100,100,100,100,100,100,100,100,-88,100,-89,100,100,100,100,100,100,100,100,100,100,100,-89,100,-70,-69,-74,-75,100,100,-71,100,100,-79,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,-73,-70,100,-80,100,100,-71,100,100,100,100,100,100,100,100,100,1.4,30.42,0,0,39,0,1,0,1475597773
100,100,100,-83,100,100,-87,100,100,100,100,100,100,100,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-90,100,100,-72,-72,-85,-84,-79,100,100,100,100,100,-40,-41,-47,100,-50,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-75,-74,100,100,100,100,100,-75,100,-75,100,100,100,100,100,100,100,100,-90,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-0.6,24.42,0,0,33,0,1,0,1475597786
100,100,-88,-79,100,-89,-84,100,100,100,100,100,100,100,-61,100,100,100,100,100,100,100,-88,-89,100,100,-78,100,-89,-90,100,100,-72,-72,-84,-84,-77,100,100,100,100,100,-40,-40,-47,100,-48,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-51,-71,100,100,100,-78,100,-74,100,-74,100,100,100,100,100,100,100,100,-90,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-71,-79,-79,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,-56,100,100,100,-85,100,-82,100,100,100,100,100,-91,100,100,100,-0.6,24.42,0,0,33,0,1,0,1475597790
100,-80,-88,-79,100,-89,-85,100,100,100,100,100,100,100,-64,100,100,100,100,100,100,100,-88,-89,100,100,-78,100,-89,-87,100,100,-78,-79,-82,-77,-77,100,100,100,100,100,-42,-41,-50,100,-50,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-61,-75,-76,100,100,-77,-78,100,-76,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-85,-84,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,-54,-79,100,-76,-85,100,-82,100,100,100,100,100,-84,100,100,100,-0.6,24.42,0,0,33,0,1,0,1475597794
100,-77,-83,-80,100,-81,-87,100,100,100,100,100,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-85,100,100,-78,-79,-84,-84,100,100,100,100,100,100,-43,-43,-55,100,-55,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,-78,-78,-90,-89,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-67,-75,-75,100,100,-73,100,100,-80,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-79,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-52,-70,100,-89,-89,100,100,100,100,100,100,100,-84,100,100,100,-0.6,24.42,0,0,33,0,1,0,1475597798
100,100,100,-81,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,-59,-59,-59,100,-60,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-81,-80,100,100,100,100,100,-73,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56,-58,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,1.4,27.42,0,0,35,0,1,0,1475597810
100,100,-89,-81,100,100,-77,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,100,100,-70,-70,-81,-81,100,100,100,100,100,100,-44,-44,-56,100,-59,100,100,100,-89,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-78,-78,100,100,-74,-74,100,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-44,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,1.4,27.42,0,0,35,0,1,0,1475597814
100,100,-75,-78,100,100,-86,100,100,100,100,100,100,100,-71,100,100,100,100,100,-83,-83,100,100,100,100,100,100,-90,-89,100,100,-70,-76,-87,-86,-83,-82,100,100,100,100,-61,-61,-61,100,-64,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,100,-80,-80,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-59,-80,100,100,-74,-74,100,-79,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-55,100,-87,100,100,-73,100,100,100,100,100,-84,100,100,100,1.4,27.42,0,0,35,0,1,0,1475597818
100,100,-75,-77,100,100,-85,100,100,100,100,100,100,100,-63,100,100,100,100,100,-83,-83,100,100,100,100,100,100,-89,-89,100,100,100,-76,-87,-87,-83,-82,100,100,100,100,-49,-61,-56,100,-57,100,100,100,-86,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,100,100,-87,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-79,-79,100,100,100,100,100,-76,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56,-68,100,-86,100,100,-72,100,100,100,100,100,-84,100,100,100,1.4,27.42,0,0,35,0,1,0,1475597822
100,100,100,100,100,100,-75,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-81,-81,100,100,100,100,100,100,-43,-43,-51,100,-51,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-77,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-66,100,100,100,100,100,-80,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-50,-60,100,100,-85,100,100,100,100,100,100,100,-85,100,100,100,1.4,25.42,0,0,31,0,1,0,1475597838
100,100,100,-86,100,100,-80,100,100,100,100,100,100,100,-63,100,100,100,100,100,100,100,100,-88,100,100,-82,-82,100,100,100,100,-73,-73,-79,-80,-79,-78,100,100,100,100,-45,-45,-51,100,-52,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,-81,-77,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-63,-67,-67,100,100,-78,-78,100,-83,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-50,-75,100,100,-85,100,100,100,100,100,100,100,-85,100,100,100,1.4,25.42,0,0,31,0,1,0,1475597842
100,100,100,-79,100,100,-76,100,100,100,100,100,100,100,-72,100,100,100,100,100,-81,-81,100,-88,100,100,-82,-82,100,100,100,100,-73,-73,-79,-80,-79,-78,100,100,100,100,-47,-47,-49,100,-54,100,100,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,-81,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-63,-72,-72,100,100,-78,-78,100,-82,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-73,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-69,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,1.4,25.42,0,0,31,0,1,0,1475597846
100,-79,100,-89,100,-89,-76,100,100,100,100,100,100,100,-64,100,100,100,100,100,-81,-81,100,100,100,100,100,100,-90,-89,100,100,100,100,-84,-83,100,100,100,100,100,100,-50,-50,-62,100,-68,100,100,100,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-86,100,100,-86,-86,100,100,100,100,-90,-90,100,100,100,100,100,-88,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,100,100,-78,-78,100,-80,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-73,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,1.4,25.42,0,0,31,0,1,0,1475597850
100,100,100,-87,100,100,-82,100,100,100,100,100,100,100,-75,100,100,100,100,100,-82,-82,100,100,100,100,100,100,-89,-89,100,100,100,100,-87,-87,-70,-71,100,100,100,100,-48,-49,-46,100,-49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-78,-78,100,100,100,-72,100,-80,100,-79,100,100,100,100,100,100,-77,-79,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-66,-77,-76,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,1.4,21.42,0,0,27,0,1,0,1475597868
100,100,100,-88,100,100,-72,100,100,100,100,100,100,100,-83,100,100,100,100,100,-82,-82,100,100,100,100,100,100,-89,-89,100,100,-82,-82,-87,-86,-66,-66,100,100,100,100,-49,-49,-51,100,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-76,-74,-57,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,-74,-74,100,100,-74,-73,100,-73,100,-73,100,100,100,100,100,100,-80,-79,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-63,-75,-75,-79,-80,-88,100,100,100,100,100,100,100,100,100,100,100,100,-67,-71,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,1.4,21.42,0,0,27,0,1,0,1475597872
100,100,100,-88,100,100,-72,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,-77,100,100,100,100,100,100,-89,-89,100,100,-82,-82,-87,-87,-74,-66,100,100,100,100,-50,-50,-54,100,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-76,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-59,-72,-72,100,100,-74,-73,100,-75,100,-75,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-66,-78,-78,-79,-80,-88,100,100,100,100,100,100,100,100,100,100,100,100,-67,-65,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,1.4,21.42,0,0,27,0,1,0,1475597876
100,100,100,-82,100,-86,-82,100,100,100,100,100,100,100,-73,100,100,100,100,100,-80,-80,100,100,100,100,100,100,-90,-90,100,100,100,100,-87,-88,-74,100,100,100,100,100,-47,-47,-55,100,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-79,-69,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-70,-69,100,100,100,100,100,-86,100,-86,100,100,100,100,100,100,-82,-83,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-68,-81,-81,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-64,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,1.4,21.42,0,0,27,0,1,0,1475597880
100,100,100,-89,100,100,-68,100,100,100,100,100,100,100,-80,100,100,100,100,100,-76,-77,-83,-73,100,100,100,-77,-88,-88,100,100,100,100,100,100,-69,-70,100,100,100,100,-54,-54,-64,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,100,100,100,100,100,-89,100,-90,100,100,100,100,100,100,100,100,-89,-90,100,100,-89,-87,-85,-85,100,100,100,100,100,100,100,-58,-57,-73,-73,-79,-79,100,-87,100,100,100,100,100,100,100,100,100,100,100,-70,-62,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,3.39,18.14,0,0,24,0,1,0,1475597893
100,100,100,-89,100,100,-70,100,100,100,100,100,100,100,-66,100,100,100,100,100,-76,-76,-85,-84,100,100,-78,-77,-89,-89,100,100,-87,-86,100,100,-70,-70,100,100,100,100,-59,-59,-71,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-75,-75,100,100,100,100,100,-87,100,-87,100,100,100,100,100,100,-82,100,-89,-89,100,100,-89,-87,-84,-85,-87,-87,100,100,100,100,100,-66,-66,-72,-72,-80,-79,100,-87,100,100,100,100,100,100,100,100,100,100,100,-75,-74,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,3.39,18.14,0,0,24,0,1,0,1475597896
100,100,100,-89,-88,-90,-68,100,100,100,100,100,100,100,-85,100,100,100,100,100,-74,-74,-83,-83,100,100,-78,-77,-88,-88,100,100,-87,-86,100,100,-70,-70,100,100,100,100,-54,-54,-53,100,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-70,-76,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-77,-78,100,100,100,100,100,-79,100,-79,100,100,100,100,100,100,-82,100,100,-89,100,100,100,100,-84,-85,-87,-87,100,100,100,100,100,-63,-63,-71,-71,-76,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,3.39,18.14,0,0,24,0,1,0,1475597900
100,100,100,-89,-89,-90,-77,100,100,100,100,100,100,100,-72,100,100,100,100,100,-78,-78,-88,-88,100,100,100,100,-89,-89,100,100,100,100,100,100,-79,-79,100,100,100,100,-50,-50,-55,100,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,100,100,100,100,-74,-74,-67,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-66,-75,-75,100,100,100,100,100,-83,100,-83,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,-89,-89,100,100,100,100,100,-63,-63,-69,-69,-82,-81,-87,-86,100,100,100,100,100,100,100,100,100,100,100,-72,-72,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,3.39,18.14,0,0,24,0,1,0,1475597904
100,100,100,100,100,100,-76,100,100,100,100,100,100,100,-71,100,100,100,100,100,-80,100,-86,-83,100,100,100,100,-86,-87,100,100,100,100,100,100,-72,-73,100,100,100,100,-50,-50,-58,100,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-60,-80,100,100,100,100,100,-82,100,-82,100,100,100,100,100,100,-81,-81,-89,-89,100,100,100,100,100,100,-85,-86,100,100,100,100,100,100,100,-75,-74,-84,100,-84,-83,100,100,100,100,100,100,100,100,100,100,100,-70,-66,100,100,-78,100,-83,100,100,100,100,100,100,100,100,100,2.39,19.335,0,0,26,0,1,0,1475597912
100,100,100,-88,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,-87,-87,100,100,100,100,-88,-89,100,100,100,100,100,100,-74,-75,100,100,100,100,-49,-49,-59,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-70,-77,-77,100,100,100,100,100,-77,100,-78,100,100,100,100,100,100,-79,100,-86,-86,100,100,100,100,-85,-86,-85,-86,100,100,100,100,100,100,100,-72,-72,-80,100,-84,-83,100,100,100,100,100,100,100,100,100,100,100,-75,-76,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,2.39,19.335,0,0,26,0,1,0,1475597916
